hotel_name,hotel_name_link,review_score,review_score_text,review_score_title,hotel_image,hotel_price
OYO 297 45 Residence Near RS Husada,"
/hotel/id/oyo-297-45-residence.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=f09af3ddc72a0b41f1fb108796438550&all_sr_blocks=446535101_257419501_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=776&highlighted_blocks=446535101_257419501_2_0_0&hpos=1&no_rooms=1&sr_order=popularity&sr_pri_blocks=446535101_257419501_2_0_0__16180700&srepoch=1613475997&srpvid=206252ce97e40064&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.3,17 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/224810042.jpg?k=f8efe66b55794addd894b17ffd47ccf6a6ad9fcbb74b5061c822bf9e523f9d90&o=,"Rp 161,807"
OYO 371 Kwitang Guest House,"
/hotel/id/oyo-371-kwitang-residence.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=f09af3ddc72a0b41f1fb108796438550&all_sr_blocks=478286104_295727111_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=780&highlighted_blocks=478286104_295727111_2_0_0&hpos=5&no_rooms=1&sr_order=popularity&sr_pri_blocks=478286104_295727111_2_0_0__19307499&srepoch=1613475997&srpvid=206252ce97e40064&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.1,29 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/272435511.jpg?k=e26e2080e8af180231f446f437cb6543af1348af31f78cfa185140fc0d267b50&o=,"Rp 193,075"
Shakti Hotel Jakarta,"
/hotel/id/shakti-jakarta.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=f09af3ddc72a0b41f1fb108796438550&all_sr_blocks=218908901_127517548_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=784&highlighted_blocks=218908901_127517548_0_2_0&hpos=9&no_rooms=1&sr_order=popularity&sr_pri_blocks=218908901_127517548_0_2_0__28499999&srepoch=1613475997&srpvid=206252ce97e40064&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.6,127 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/90046256.jpg?k=19c0191a2d2fb500674a931e46a7bb505497289814edfb27539f7e70a7964b6d&o=,"Rp 285,000"
Puri Jaya Hotel,"
/hotel/id/puri-jaya.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=f09af3ddc72a0b41f1fb108796438550&all_sr_blocks=25466805_239935693_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=785&highlighted_blocks=25466805_239935693_2_0_0&hpos=10&no_rooms=1&sr_order=popularity&sr_pri_blocks=25466805_239935693_2_0_0__34999999&srepoch=1613475997&srpvid=206252ce97e40064&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",5.5,6 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/240054212.jpg?k=fd7fa91afcdcd71ac8d85618aee26d52e707059c834e4e9afd3702eb42ce7211&o=,"Rp 350,000"
Strategic 1BR Casa Grande Apartment near Kota Kasablanka Mall By Travelio,"
/hotel/id/strategic-1br-casa-grande-apartment-near-kota-kasablanka-mall-by-travelio.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=f09af3ddc72a0b41f1fb108796438550&all_sr_blocks=556546901_207105338_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=788&highlighted_blocks=556546901_207105338_0_0_0&hpos=13&no_rooms=1&sr_order=popularity&sr_pri_blocks=556546901_207105338_0_0_0__79621100&srepoch=1613475997&srpvid=206252ce97e40064&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",4.5,3 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/217545516.jpg?k=ee1282dd3f1bc94e438c29a1348f365ff55a781914c8bf7f954ef1601da21983&o=,"Rp 796,211"
Spacious 2BR GP Plaza Apartment By Travelio,"
/hotel/id/spacious-2br-gp-plaza-apartment-by-travelio.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=f09af3ddc72a0b41f1fb108796438550&all_sr_blocks=490422801_163622404_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=789&highlighted_blocks=490422801_163622404_0_0_0&hpos=14&no_rooms=1&sr_order=popularity&sr_pri_blocks=490422801_163622404_0_0_0__80868900&srepoch=1613475997&srpvid=206252ce97e40064&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.3,3 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/192152598.jpg?k=f7b32deeb433930c0e2e4032cc38078342cc27788928076367589ec57628b818&o=,"Rp 808,689"
Blue Sky Hotel Petamburan,"
/hotel/id/blue-sky-petamburan.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=f09af3ddc72a0b41f1fb108796438550&all_sr_blocks=108454202_220700679_0_1_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=791&highlighted_blocks=108454202_220700679_0_1_0&hpos=16&no_rooms=1&sr_order=popularity&sr_pri_blocks=108454202_220700679_0_1_0__57493299&srepoch=1613475997&srpvid=206252ce97e40064&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",6.9,24 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/32079461.jpg?k=8628d65da8b741c880b25d3c32aed13c531dc934c0004fe7f214e0aca9fb75b7&o=,"Rp 574,933"
RedDoorz near Central Park Mall,"
/hotel/id/reddoorz-near-central-park-mall.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=f09af3ddc72a0b41f1fb108796438550&all_sr_blocks=439921201_285361521_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=796&highlighted_blocks=439921201_285361521_0_0_0&hpos=21&no_rooms=1&sr_order=popularity&sr_pri_blocks=439921201_285361521_0_0_0__14899500&srepoch=1613475997&srpvid=206252ce97e40064&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.6,23 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/176472531.jpg?k=fd2c498e22e01c4a39df921d8c35c11eb529e6887e92b5cf9290b8a44e5538b7&o=,"Rp 148,995"
Premium Location 2BR Apartment @ FX Residence By Travelio,"
/hotel/id/premium-location-2br-apartment-fx-residence-by-travelio.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=f09af3ddc72a0b41f1fb108796438550&all_sr_blocks=409317501_125063095_3_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=800&highlighted_blocks=409317501_125063095_3_0_0&hpos=25&no_rooms=1&sr_order=popularity&sr_pri_blocks=409317501_125063095_3_0_0__108859800&srepoch=1613475997&srpvid=206252ce97e40064&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",6.9,4 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/162633428.jpg?k=b98b449fab1e5145d2270525416b2216583f68576e7d03b632b80ea49cea1f0c&o=,"Rp 1,088,598"
Premium Location 2BR Apartment @ FX Residence By Travelio,"
/hotel/id/premium-location-2br-apartment-fx-residence-by-travelio.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=e22b4325b9aa6a572dc2f5e8661eae50&all_sr_blocks=409317501_125063095_3_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=801&highlighted_blocks=409317501_125063095_3_0_0&hpos=1&no_rooms=1&sr_order=popularity&sr_pri_blocks=409317501_125063095_3_0_0__115068500&srepoch=1613476079&srpvid=77b452f749bf00e1&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",6.9,4 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/162633428.jpg?k=b98b449fab1e5145d2270525416b2216583f68576e7d03b632b80ea49cea1f0c&o=,"Rp 1,150,685"
Wisma Gading Indah 1,"
/hotel/id/wisma-gading-indah.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=e22b4325b9aa6a572dc2f5e8661eae50&all_sr_blocks=173797408_142657743_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=802&highlighted_blocks=173797408_142657743_2_0_0&hpos=2&no_rooms=1&sr_order=popularity&sr_pri_blocks=173797408_142657743_2_0_0__13469899&srepoch=1613476079&srpvid=77b452f749bf00e1&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",5.7,15 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/154412821.jpg?k=c9b020216c291983f6322d1f6625fc87657bfeaba514714e40ae6d5555db8017&o=,"Rp 134,699"
Liberty Hotel Thamrin Jakarta,"
/hotel/id/liberty-thamrin-jakarta.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=e22b4325b9aa6a572dc2f5e8661eae50&all_sr_blocks=173667604_92526587_0_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=803&highlighted_blocks=173667604_92526587_0_2_0&hpos=3&no_rooms=1&sr_order=popularity&sr_pri_blocks=173667604_92526587_0_2_0__51774999&srepoch=1613476079&srpvid=77b452f749bf00e1&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",8.5,300 reviews,Very good,https://cf.bstatic.com/xdata/images/hotel/square600/211304408.jpg?k=ae73b0575cbd0a26e44e682bd9cac802b9527e048eb830f690fdf6c126ea53e5&o=,"Rp 517,750"
Bed and Breakfast Tomang,"
/hotel/id/the-bnb-tomang.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=e22b4325b9aa6a572dc2f5e8661eae50&all_sr_blocks=78905102_195216127_2_1_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=807&highlighted_blocks=78905102_195216127_2_1_0&hpos=7&no_rooms=1&sr_order=popularity&sr_pri_blocks=78905102_195216127_2_1_0__18800000&srepoch=1613476079&srpvid=77b452f749bf00e1&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",9.4,139 reviews,Superb,https://cf.bstatic.com/xdata/images/hotel/square600/46696221.jpg?k=d51ccec336fa968c27f855eacab03d8c8717fafc8b0409e6a0fb0e2529d7748c&o=,"Rp 188,000"
LeGreen Home Setiabudi,"
/hotel/id/legreen-setiabudi.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=e22b4325b9aa6a572dc2f5e8661eae50&all_sr_blocks=90739903_278441716_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=812&highlighted_blocks=90739903_278441716_0_0_0&hpos=12&no_rooms=1&sr_order=popularity&sr_pri_blocks=90739903_278441716_0_0_0__24375000&srepoch=1613476079&srpvid=77b452f749bf00e1&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",6.4,18 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/208990422.jpg?k=719ffe3f6387a853ee55aa8755278c20fd67ccd30a63c854784dd5478bb8941b&o=,"Rp 243,750"
OYO 2547 Assirot Residence,"
/hotel/id/oyo-2547-assirot-residence.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=e22b4325b9aa6a572dc2f5e8661eae50&all_sr_blocks=602591002_288060646_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=816&highlighted_blocks=602591002_288060646_2_0_0&hpos=16&no_rooms=1&sr_order=popularity&sr_pri_blocks=602591002_288060646_2_0_0__15928600&srepoch=1613476079&srpvid=77b452f749bf00e1&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",3.2,3 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/273192925.jpg?k=a5cd92f3466c119996e0107c1b2f6e9aef0f78c6797d321778c133ad24913410&o=,"Rp 159,286"
OYO 332 Residence G17 Kemang,"
/hotel/id/oyo-332-residence-g17.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=e22b4325b9aa6a572dc2f5e8661eae50&all_sr_blocks=446194104_256712926_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=821&highlighted_blocks=446194104_256712926_2_0_0&hpos=21&no_rooms=1&sr_order=popularity&sr_pri_blocks=446194104_256712926_2_0_0__47439799&srepoch=1613476080&srpvid=77b452f749bf00e1&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",6.2,48 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/275519716.jpg?k=81f16046fb1043e8ac1a0b538ac19d6a75dc85d9e589dd66dbe3692568c55255&o=,"Rp 474,398"
OYO 1199 Orienchi Room Near RSU Kecamatan Taman Sari,"
/hotel/id/orienchi-room.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=e22b4325b9aa6a572dc2f5e8661eae50&all_sr_blocks=298372405_256713990_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=825&highlighted_blocks=298372405_256713990_2_0_0&hpos=25&no_rooms=1&sr_order=popularity&sr_pri_blocks=298372405_256713990_2_0_0__16034399&srepoch=1613476080&srpvid=77b452f749bf00e1&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",6.4,209 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/273196278.jpg?k=a48d386d5ba50a49d61e4f77dff2becf5d265f8ea8afb4eba41c39f0c34e3d40&o=,"Rp 160,344"
Antoni Hotel,"
/hotel/id/antoni.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=7ccc49e66212d4d8347b13cb68bb233e&all_sr_blocks=38420005_209538955_2_1_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=852&highlighted_blocks=38420005_209538955_2_1_0&hpos=2&no_rooms=1&sr_order=popularity&sr_pri_blocks=38420005_209538955_2_1_0__28499999&srepoch=1613476254&srpvid=7d20534e258000dd&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.7,24 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/31248988.jpg?k=005e9d7082e61b4a0ffa5a3d3150a2ef456e6d48511311451005308f0f1b513d&o=,"Rp 285,000"
OYO 3785 Kemayoran Residence,"
/hotel/id/oyo-3785-kemayoran-residence.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=7ccc49e66212d4d8347b13cb68bb233e&all_sr_blocks=647664302_286335177_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=854&highlighted_blocks=647664302_286335177_2_0_0&hpos=4&no_rooms=1&sr_order=popularity&sr_pri_blocks=647664302_286335177_2_0_0__16788900&srepoch=1613476254&srpvid=7d20534e258000dd&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",4.6,5 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/274762632.jpg?k=97cf7706ebebdc024f23cc4f4525ea04c669531d968db9361e5836b2fe6c54cb&o=,"Rp 167,889"
Rumahku Hayam Wuruk,"
/hotel/id/airy-eco-hayam-wuruk-batu-tulis-raya-52d-jakarta.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=7ccc49e66212d4d8347b13cb68bb233e&all_sr_blocks=331317402_285361785_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=856&highlighted_blocks=331317402_285361785_2_0_0&hpos=6&no_rooms=1&sr_order=popularity&sr_pri_blocks=331317402_285361785_2_0_0__11999999&srepoch=1613476254&srpvid=7d20534e258000dd&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.1,11 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/265373003.jpg?k=6270cd886aaa8f8ca20219e1e81bb1c4700b71c36dc0fcf0b7af8b8b67454fb1&o=,"Rp 120,000"
OYO 141 Fatmawati Cozy Residence,"
/hotel/id/oyo-141-fatmawati-cozy-residence.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=7ccc49e66212d4d8347b13cb68bb233e&all_sr_blocks=405587201_257692892_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=858&highlighted_blocks=405587201_257692892_2_0_0&hpos=8&no_rooms=1&sr_order=popularity&sr_pri_blocks=405587201_257692892_2_0_0__22154999&srepoch=1613476254&srpvid=7d20534e258000dd&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",6.7,36 reviews,Review score,https://cf.bstatic.com/xdata/images/hotel/square600/257578169.jpg?k=503fae7b904a4e671ebc04f277eff39842cf857d35a90e3746b24bfe26991b7e&o=,"Rp 221,550"
Kejora Homestay,"
/hotel/id/kejora-homestay.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=7ccc49e66212d4d8347b13cb68bb233e&all_sr_blocks=261919403_179700340_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=859&highlighted_blocks=261919403_179700340_0_0_0&hpos=9&no_rooms=1&sr_order=popularity&sr_pri_blocks=261919403_179700340_0_0_0__23999999&srepoch=1613476254&srpvid=7d20534e258000dd&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.8,22 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/170995121.jpg?k=13e6108112298531bdc7f540e7ac1949813df56a9260f213427056ec479ea806&o=,"Rp 240,000"
My Home by FLAT06,"
/hotel/id/chic-home-kemang-by-flat06.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=7ccc49e66212d4d8347b13cb68bb233e&all_sr_blocks=466849509_155698984_2_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=865&highlighted_blocks=466849509_155698984_2_0_0&hpos=15&no_rooms=1&sr_order=popularity&sr_pri_blocks=466849509_155698984_2_0_0__25000000&srepoch=1613476254&srpvid=7d20534e258000dd&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.6,7 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/186114674.jpg?k=d8e164f0035fcf425fe961361dbf451473a2024ee80c93ee88ba4e323619465d&o=,"Rp 250,000"
KoolKost @ Tanjung Duren Utara,"
/hotel/id/oyo-657-elite-residence-71.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=7ccc49e66212d4d8347b13cb68bb233e&all_sr_blocks=480662106_285610625_0_0_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=872&highlighted_blocks=480662106_285610625_0_0_0&hpos=22&no_rooms=1&sr_order=popularity&sr_pri_blocks=480662106_285610625_0_0_0__18749999&srepoch=1613476254&srpvid=7d20534e258000dd&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",7.3,17 reviews,Good,https://cf.bstatic.com/xdata/images/hotel/square600/256853565.jpg?k=53db08e3826a546ae69c8619e8676cc91e16fad39f51543538a90c4b6b084244&o=,"Rp 187,500"
ARCS House Blok M by Jambuluwuk,"
/hotel/id/arcs-house-blok-m-by-jambuluwuk.en-gb.html?aid=304142&label=gen173rf-1FCAEoggI46AdIM1gDaGiIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGiAgptZWRpdW0uY29tqAIDuALQu66BBsACAdICJGY2OGM2ZmU4LTQwZWYtNDMxNy1hYjNhLWJmN2U5ODA3ZmU1NNgCBeACAQ&sid=7ccc49e66212d4d8347b13cb68bb233e&all_sr_blocks=673166701_275432387_2_2_0&checkin=2021-02-20&checkout=2021-02-21&dest_id=-2679652&dest_type=city&group_adults=2&group_children=0&hapos=875&highlighted_blocks=673166701_275432387_2_2_0&hpos=25&no_rooms=1&sr_order=popularity&sr_pri_blocks=673166701_275432387_2_2_0__29666599&srepoch=1613476254&srpvid=7d20534e258000dd&ucfs=1&from=searchresults
;highlight_room=#hotelTmpl",9.5,4 reviews,Exceptional,https://cf.bstatic.com/xdata/images/hotel/square600/267920591.jpg?k=d1830793bc53d28d60a0854fb6660cffca2c93b5a13dff0d42dde6e26a005830&o=,"Rp 296,666"
